,submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
16806,07/25/2020,WV,5821,5687.0,134.0,126,1.0,103,,,0,0.0,07/26/2020 03:17:16 PM,Agree,Not agree
16807,11/09/2020,NE,85551,,,1582,0.0,710,,,7,0.0,11/10/2020 02:45:45 PM,Not agree,Not agree
16808,03/13/2020,MD,12,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,Agree
16809,03/09/2020,IA,8,,,5,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
16810,03/04/2020,IL,4,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
16811,06/28/2020,FL,138567,,,8475,0.0,3419,,,29,0.0,06/29/2020 02:37:31 PM,Not agree,Not agree
16812,12/15/2020,ID,124019,103740.0,20279.0,1802,402.0,1214,1088.0,126.0,20,7.0,12/16/2020 02:28:57 PM,Agree,Agree
16813,03/03/2020,WA,27,,,9,,9,,,3,,03/26/2020 04:22:39 PM,,
16814,05/20/2020,CT,39017,37037.0,1980.0,587,36.0,3529,2730.0,799.0,57,14.0,05/21/2020 03:41:38 PM,Agree,Agree
16815,11/13/2020,WI,318023,301165.0,16858.0,8451,674.0,2683,2573.0,110.0,62,4.0,11/14/2020 02:44:40 PM,Agree,Agree
16816,10/30/2020,AR,110874,,,1162,345.0,1900,,,6,1.0,10/31/2020 01:30:31 PM,Not agree,Not agree
16817,02/06/2020,NY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
16818,11/02/2020,NM,48104,,,872,0.0,1036,,,10,0.0,11/03/2020 02:57:05 PM,,Not agree
16819,10/07/2020,NYC,249345,243323.0,6022.0,460,39.0,23874,19233.0,4641.0,1,-1.0,10/08/2020 01:56:57 PM,Agree,Agree
16820,01/21/2021,PR,89282,82990.0,6292.0,554,104.0,1761,1471.0,290.0,29,5.0,01/22/2021 02:51:49 PM,Agree,Agree
16821,05/05/2020,KY,5822,5822.0,0.0,577,0.0,275,275.0,0.0,14,0.0,05/06/2020 04:23:08 PM,Agree,Agree
16822,11/24/2020,MD,188161,,,2697,0.0,4518,4363.0,155.0,37,-1.0,11/25/2020 02:53:15 PM,,Agree
16823,10/05/2020,AL,159713,140922.0,18791.0,544,67.0,2559,2417.0,142.0,1,0.0,10/06/2020 01:33:58 PM,Agree,Agree
16824,06/15/2020,FL,75388,,,1738,0.0,2938,,,7,0.0,06/16/2020 02:10:11 PM,Not agree,Not agree
16825,04/09/2020,WY,239,,,9,,0,,,0,,04/08/2020 04:22:39 PM,Agree,Agree
16826,05/14/2020,AR,4348,,,112,0.0,98,,,1,0.0,05/15/2020 04:11:22 PM,Not agree,Not agree
16827,11/13/2020,IA,176695,,,5452,1395.0,1949,,,18,0.0,11/14/2020 02:44:40 PM,Not agree,Not agree
16828,10/23/2020,CO,91572,85080.0,6492.0,1350,91.0,2211,1829.0,382.0,13,0.0,10/24/2020 01:26:44 PM,Agree,Agree
16829,10/19/2020,OH,183624,172997.0,10627.0,1837,85.0,5075,4767.0,308.0,8,0.0,10/20/2020 02:59:27 PM,Agree,Agree
16830,11/22/2020,CO,198600,189285.0,9315.0,3921,16.0,2806,2343.0,463.0,19,2.0,11/23/2020 03:04:35 PM,Agree,Agree
16831,09/22/2020,AZ,214846,210610.0,4236.0,595,-99.0,5498,5230.0,268.0,20,-24.0,09/23/2020 01:51:22 PM,Agree,Agree
16832,04/10/2020,OR,1371,,,50,,48,,,4,,04/09/2020 04:22:39 PM,Agree,Agree
16833,04/13/2020,MI,25635,,,997,,1602,,,115,,04/12/2020 04:22:39 PM,Agree,Agree
16834,12/03/2020,OR,79293,77573.0,1720.0,1133,0.0,973,958.0,15.0,20,0.0,12/04/2020 03:00:59 PM,Agree,Agree
16835,10/18/2020,VA,166828,156439.0,10389.0,690,89.0,3457,3209.0,248.0,24,1.0,10/19/2020 02:06:44 PM,Agree,Agree
16836,08/08/2020,WA,62523,,,936,0.0,1688,,,16,0.0,08/09/2020 02:03:10 PM,,
16837,08/01/2020,PR,18411,6835.0,11576.0,539,247.0,230,119.0,111.0,5,1.0,08/02/2020 02:54:37 PM,Agree,Agree
16838,06/23/2020,PA,83191,80810.0,2381.0,1005,54.0,6518,,,92,244.0,06/24/2020 03:03:27 PM,Agree,Not agree
16839,09/02/2020,IN,95750,,,859,0.0,3325,3106.0,219.0,13,0.0,09/03/2020 02:18:16 PM,Not agree,Agree
16840,10/06/2020,IA,93563,,,574,103.0,1400,,,11,0.0,10/07/2020 01:45:01 PM,Not agree,Not agree
16841,09/02/2020,TX,621667,,,4334,0.0,12870,,,189,0.0,09/03/2020 02:18:16 PM,Not agree,Not agree
16842,03/28/2020,WY,84,,,11,,0,,,0,,03/28/2020 04:22:39 PM,Agree,Agree
16843,09/16/2020,MN,85813,,,462,0.0,1985,1933.0,52.0,6,0.0,09/17/2020 01:45:45 PM,,Agree
16844,01/13/2021,RMI,4,4.0,0.0,0,0.0,0,0.0,0.0,0,0.0,01/14/2021 03:12:46 PM,Agree,Agree
16845,07/29/2020,CA,475305,,,8755,0.0,8715,,,197,0.0,07/30/2020 02:42:43 PM,Not agree,Not agree
16846,10/06/2020,PR,51768,25658.0,26110.0,31,8.0,705,528.0,177.0,9,0.0,10/07/2020 01:45:01 PM,Agree,Agree
16847,03/07/2020,NYC,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
16848,12/11/2020,CT,146761,137791.0,8970.0,3782,277.0,5363,4332.0,1031.0,36,7.0,12/12/2020 02:59:37 PM,Agree,Agree
16849,10/17/2020,SC,163214,156655.0,6559.0,961,105.0,3637,3427.0,210.0,22,0.0,10/18/2020 01:26:54 PM,Agree,Agree
16850,03/20/2020,TX,401,,,258,,5,,,2,,03/26/2020 04:22:39 PM,Not agree,Not agree
16851,10/26/2020,FL,771989,,,3336,512.0,16449,,,20,1.0,10/27/2020 01:47:53 PM,Not agree,Not agree
16852,10/31/2020,SC,176612,167885.0,8727.0,1018,190.0,3935,3686.0,249.0,39,6.0,11/01/2020 03:03:08 PM,Agree,Agree
16853,08/16/2020,MS,72136,70350.0,1786.0,381,78.0,2084,2004.0,80.0,4,0.0,08/17/2020 02:26:31 PM,Agree,Agree
16854,07/27/2020,IL,173897,172655.0,1242.0,1231,0.0,7608,7416.0,192.0,18,0.0,07/28/2020 02:21:07 PM,Agree,Agree
16855,05/10/2020,MS,9674,9674.0,0.0,173,0.0,435,435.0,0.0,5,0.0,05/11/2020 09:26:08 PM,Agree,Agree
16856,05/13/2020,LA,32728,,,612,0.0,2381,2315.0,66.0,34,0.0,05/14/2020 05:25:44 PM,Not agree,Agree
16857,02/06/2020,WA,1,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,
16858,04/22/2020,GA,19925,19915.0,10.0,897,1.0,838,838.0,0.0,17,0.0,04/22/2020 12:22:39 PM,Agree,Agree
16859,12/29/2020,NY,528633,,,6868,0.0,12354,,,91,0.0,12/30/2020 02:56:20 PM,Not agree,Not agree
16860,09/24/2020,NY,211336,,,531,0.0,9017,,,0,0.0,09/25/2020 01:54:10 PM,Not agree,Not agree
16861,08/27/2020,AZ,200139,198504.0,1635.0,680,20.0,4929,4673.0,256.0,33,0.0,08/28/2020 01:43:49 PM,Agree,Agree
16862,12/14/2020,OH,570602,522467.0,48135.0,7875,1399.0,7551,6972.0,579.0,59,10.0,12/15/2020 02:39:02 PM,Agree,Agree
16863,03/15/2020,IL,93,,,61,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
16864,01/19/2021,WA,291989,,,2050,33.0,3940,,,37,0.0,01/20/2021 02:44:03 PM,,
16865,10/21/2020,OR,40443,38723.0,1720.0,307,0.0,635,620.0,15.0,2,0.0,10/22/2020 01:34:46 PM,Agree,Agree
16866,11/15/2020,MS,134898,112610.0,22288.0,589,245.0,3545,3138.0,407.0,2,1.0,11/16/2020 06:40:02 PM,Agree,Agree
16867,02/05/2020,IA,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
16868,05/20/2020,MI,53009,53009.0,0.0,659,0.0,5060,5060.0,0.0,43,0.0,05/21/2020 03:41:38 PM,Agree,Agree
16869,06/14/2020,AZ,35691,35374.0,317.0,1233,5.0,1186,1119.0,67.0,3,0.0,06/15/2020 02:33:03 PM,Agree,Agree
16870,07/20/2020,TN,79754,78970.0,784.0,1639,30.0,847,816.0,31.0,4,0.0,07/21/2020 02:50:17 PM,Agree,Agree
16871,02/12/2020,NM,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,Not agree
16872,01/09/2021,PA,713310,632935.0,80375.0,10045,1798.0,17667,,,273,192.0,01/10/2021 04:10:55 PM,Agree,Not agree
16873,06/06/2020,OR,4662,4528.0,134.0,92,6.0,163,163.0,0.0,2,0.0,06/07/2020 02:23:35 PM,Agree,Agree
16874,04/13/2020,KY,2048,,,85,,104,,,7,,04/12/2020 04:22:39 PM,Agree,Agree
16875,02/09/2020,CA,6,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
16876,07/30/2020,MA,117098,109400.0,7698.0,414,110.0,8595,8375.0,220.0,15,0.0,07/31/2020 02:35:06 PM,Agree,Agree
16877,06/17/2020,ID,3632,3258.0,374.0,92,31.0,88,68.0,20.0,0,0.0,06/18/2020 05:16:14 PM,Agree,Agree
16878,12/27/2020,NYC,418961,371365.0,47596.0,4562,1074.0,25008,20214.0,4794.0,35,2.0,12/28/2020 02:42:49 PM,Agree,Agree
16879,12/03/2020,AL,260359,215938.0,44421.0,3531,765.0,3776,3375.0,401.0,65,16.0,12/04/2020 03:00:59 PM,Agree,Agree
16880,03/01/2020,OR,1,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
16881,12/20/2020,OH,622806,565329.0,57477.0,8377,664.0,8047,7364.0,683.0,16,4.0,12/21/2020 02:39:53 PM,Agree,Agree
16882,12/21/2020,ND,90453,87947.0,2506.0,332,87.0,1238,,,5,0.0,12/22/2020 02:35:48 PM,Agree,Not agree
16883,10/09/2020,ND,26628,26628.0,0.0,588,0.0,336,,,15,0.0,10/10/2020 01:30:17 PM,Agree,Not agree
16884,06/24/2020,LA,52477,,,882,0.0,3152,3039.0,113.0,18,0.0,06/25/2020 02:07:27 PM,Not agree,Agree
16885,03/09/2020,ID,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
16886,07/29/2020,TN,100822,99703.0,1119.0,1778,41.0,1020,983.0,37.0,21,0.0,07/30/2020 02:42:43 PM,Agree,Agree
16887,09/17/2020,SC,135446,132565.0,2881.0,1324,187.0,3158,2992.0,166.0,26,2.0,09/18/2020 01:48:37 PM,Agree,Agree
16888,07/14/2020,SC,60389,60220.0,169.0,2221,4.0,993,984.0,9.0,21,-2.0,07/15/2020 03:05:12 PM,Agree,Agree
16889,01/27/2020,ID,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
16890,09/12/2020,AR,69710,,,727,96.0,964,,,11,0.0,09/13/2020 04:17:15 PM,Not agree,Not agree
16891,10/21/2020,AZ,233912,228597.0,5315.0,975,48.0,5854,5567.0,287.0,17,0.0,10/22/2020 01:34:46 PM,Agree,Agree
16892,12/23/2020,IL,918070,918070.0,0.0,6762,0.0,16842,15547.0,1295.0,171,38.0,12/24/2020 02:31:20 PM,Agree,Agree
16893,09/30/2020,OH,153987,145191.0,8796.0,1080,154.0,4804,4501.0,303.0,21,0.0,10/01/2020 01:42:11 PM,Agree,Agree
16894,03/04/2020,MA,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
16895,03/11/2020,LA,8,,,7,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
16896,12/05/2020,ND,82981,82981.0,0.0,477,0.0,1013,,,6,0.0,12/06/2020 02:51:16 PM,Agree,Not agree
16897,03/22/2020,IL,1049,,,296,,9,,,3,,03/26/2020 04:22:39 PM,Agree,Agree
16898,09/27/2020,MS,97049,89676.0,7373.0,190,19.0,2921,2695.0,226.0,2,0.0,09/28/2020 01:50:59 PM,Agree,Agree
16899,08/12/2020,GA,232148,223995.0,8153.0,3767,215.0,4456,4456.0,0.0,105,0.0,08/13/2020 10:12:28 AM,Agree,Agree
16900,04/21/2020,CA,33261,,,2283,0.0,1268,,,60,0.0,04/21/2020 04:22:39 PM,Not agree,Not agree
16901,05/21/2020,AZ,15315,15315.0,0.0,418,0.0,763,763.0,0.0,16,0.0,05/22/2020 03:31:45 PM,Agree,Agree
16902,06/20/2020,OR,6750,6750.0,0.0,178,0.0,189,189.0,0.0,1,0.0,06/21/2020 02:32:57 PM,Agree,Agree
16903,11/22/2020,WA,141260,,,0,0.0,2619,,,0,0.0,11/23/2020 03:04:35 PM,,
16904,10/01/2020,OH,155314,146438.0,8876.0,1327,80.0,4817,4514.0,303.0,13,0.0,10/02/2020 01:40:08 PM,Agree,Agree
16905,10/07/2020,NV,83437,,,432,1.0,1679,,,10,3.0,10/08/2020 01:56:57 PM,,
16906,06/14/2020,NM,9723,,,102,0.0,435,,,4,0.0,06/15/2020 02:33:03 PM,,Not agree
16907,06/26/2020,OH,48638,45172.0,3466.0,987,36.0,2788,2545.0,243.0,16,1.0,06/27/2020 05:51:58 PM,Agree,Agree
16908,07/20/2020,IN,57206,,,635,0.0,2825,2632.0,193.0,3,0.0,07/21/2020 02:50:17 PM,Not agree,Agree
16909,02/25/2020,OR,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
16910,12/08/2020,IL,804174,804174.0,0.0,7910,0.0,14384,13487.0,897.0,168,24.0,12/09/2020 02:45:40 PM,Agree,Agree
16911,06/13/2020,AS,0,,,0,0.0,0,,,0,0.0,06/14/2020 02:19:43 PM,,
16912,09/21/2020,AS,0,,,0,0.0,0,,,0,0.0,09/22/2020 01:51:57 PM,,
16913,10/30/2020,VA,181191,167704.0,13487.0,1552,399.0,3654,3398.0,256.0,11,4.0,10/31/2020 01:30:31 PM,Agree,Agree
16914,05/26/2020,VA,40249,38276.0,1973.0,907,71.0,1281,1202.0,79.0,45,18.0,05/27/2020 03:37:59 PM,Agree,Agree
16915,12/12/2020,GA,538040,471734.0,66306.0,6447,1617.0,10075,9204.0,871.0,44,15.0,12/13/2020 02:31:19 PM,Agree,Agree
16916,07/09/2020,AL,49205,48619.0,586.0,2214,48.0,1067,1042.0,25.0,10,0.0,07/10/2020 03:35:06 PM,Agree,Agree
16917,04/30/2020,WI,6854,6854.0,0.0,334,0.0,316,316.0,0.0,8,0.0,05/01/2020 09:00:19 PM,Agree,Agree
16918,02/10/2020,OK,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
16919,03/01/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
16920,05/14/2020,MI,49582,49582.0,0.0,1191,0.0,4787,4787.0,0.0,73,0.0,05/15/2020 04:11:22 PM,Agree,Agree
16921,01/10/2021,LA,346829,,,5398,883.0,7873,7447.0,426.0,40,4.0,01/11/2021 03:01:02 PM,Not agree,Agree
16922,09/02/2020,SC,120503,118699.0,1804.0,657,74.0,2794,2652.0,142.0,37,11.0,09/03/2020 02:18:16 PM,Agree,Agree
16923,09/01/2020,CA,707797,,,3712,0.0,13018,,,85,0.0,09/02/2020 01:49:48 PM,Not agree,Not agree
16924,03/14/2020,MD,12,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,Agree
16925,04/20/2020,AR,1964,,,183,0.0,42,,,2,0.0,04/20/2020 04:22:39 PM,Not agree,Not agree
16926,04/05/2020,ND,207,,,21,,3,,,0,,04/04/2020 04:22:39 PM,Agree,Not agree
16927,07/14/2020,NM,15514,,,223,0.0,551,,,3,0.0,07/15/2020 03:05:12 PM,,Not agree
16928,04/08/2020,AZ,2726,,,151,,80,,,7,,04/07/2020 04:22:39 PM,Agree,Agree
16929,03/09/2020,AS,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,
16930,12/04/2020,TX,1350542,,,16796,3097.0,22255,,,255,0.0,12/22/2020 10:17:06 PM,Not agree,Not agree
16931,03/04/2020,OR,3,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
16932,04/30/2020,RMI,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,05/01/2020 09:00:19 PM,Agree,Agree
16933,06/27/2020,NV,16576,,,1104,5.0,522,,,2,0.0,06/28/2020 02:59:02 PM,,
16934,06/25/2020,MD,66115,,,338,0.0,3142,3015.0,127.0,13,-1.0,06/26/2020 07:18:27 PM,,Agree
16935,09/16/2020,WI,98440,92712.0,5728.0,1502,94.0,1237,1228.0,9.0,8,0.0,09/17/2020 01:45:45 PM,Agree,Agree
16936,07/09/2020,MD,71910,,,463,0.0,3303,3172.0,131.0,15,3.0,07/10/2020 03:35:06 PM,,Agree
16937,07/03/2020,MN,37624,,,0,0.0,1503,1466.0,37.0,0,0.0,07/04/2020 03:30:31 PM,,Agree
16938,02/21/2020,MS,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
16939,03/29/2020,TX,2552,,,500,,34,,,7,,03/28/2020 04:22:39 PM,Not agree,Not agree
16940,07/04/2020,IA,31061,,,631,0.0,721,,,0,0.0,07/05/2020 03:00:14 PM,Not agree,Not agree
16941,10/11/2020,ND,27737,27737.0,0.0,472,0.0,345,,,6,0.0,10/12/2020 02:07:08 PM,Agree,Not agree
16942,02/17/2020,NYC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
16943,11/29/2020,WV,46997,40209.0,6788.0,1152,457.0,729,,,11,2.0,11/30/2020 02:51:40 PM,Agree,Not agree
16944,02/24/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
16945,12/15/2020,MI,478171,442715.0,35456.0,5391,661.0,11495,10935.0,560.0,206,23.0,12/16/2020 02:28:57 PM,Agree,Agree
16946,11/23/2020,NY,305573,,,4124,0.0,9704,,,25,0.0,11/24/2020 03:27:55 PM,Not agree,Not agree
16947,06/26/2020,KY,14859,14401.0,458.0,242,23.0,553,550.0,3.0,7,-1.0,06/27/2020 05:51:58 PM,Agree,Agree
16948,09/27/2020,ID,40501,36899.0,3602.0,205,27.0,460,423.0,37.0,0,0.0,09/28/2020 01:50:59 PM,Agree,Agree
16949,04/27/2020,NYC,156100,156100.0,0.0,2896,0.0,16936,11708.0,5228.0,263,15.0,05/25/2020 03:38:40 PM,Agree,Agree
16950,03/30/2020,WA,4896,,,390,,195,,,6,,03/29/2020 04:22:39 PM,,
16951,12/15/2020,PA,509320,465134.0,44186.0,9556,2571.0,12890,,,270,165.0,12/16/2020 02:28:57 PM,Agree,Not agree
16952,06/01/2020,NY,167947,,,480,0.0,8159,,,29,0.0,06/02/2020 02:16:17 PM,Not agree,Not agree
16953,10/08/2020,TX,781794,,,4238,0.0,16334,,,104,0.0,10/09/2020 01:43:36 PM,Not agree,Not agree
16954,11/28/2020,CA,1183320,,,11996,0.0,19089,,,56,0.0,11/29/2020 02:49:08 PM,Not agree,Not agree
16955,08/02/2020,WI,58990,54924.0,4066.0,932,10.0,955,948.0,7.0,1,0.0,08/03/2020 02:31:01 PM,Agree,Agree
16956,05/05/2020,TN,13690,13624.0,66.0,119,-3.0,226,226.0,0.0,7,0.0,05/06/2020 04:23:08 PM,Agree,Agree
16957,04/10/2020,LA,19253,,,970,,755,,,53,,04/09/2020 04:22:39 PM,Not agree,Agree
16958,10/04/2020,IN,125146,,,1087,0.0,3674,3447.0,227.0,5,0.0,10/05/2020 01:49:47 PM,Not agree,Agree
16959,02/29/2020,RMI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
16960,06/23/2020,OR,7274,7018.0,256.0,191,9.0,192,190.0,2.0,0,0.0,06/24/2020 03:03:27 PM,Agree,Agree
16961,06/06/2020,NM,8800,,,128,0.0,392,,,5,0.0,06/07/2020 02:23:35 PM,,Not agree
16962,04/25/2020,AR,2909,,,99,0.0,48,,,1,0.0,05/25/2020 03:38:40 PM,Not agree,Not agree
16963,08/31/2020,OK,64108,58727.0,5381.0,780,73.0,800,800.0,0.0,1,0.0,09/01/2020 02:09:34 PM,Agree,Agree
16964,07/21/2020,CT,48096,46116.0,1980.0,41,-4.0,4406,3527.0,879.0,0,-2.0,07/22/2020 02:51:28 PM,Agree,Agree
16965,12/01/2020,AZ,337139,326838.0,10301.0,10322,224.0,6687,6191.0,496.0,48,9.0,12/02/2020 03:48:48 PM,Agree,Agree
16966,06/05/2020,IL,125915,125915.0,0.0,1156,0.0,5795,5795.0,0.0,59,0.0,06/06/2020 02:31:37 PM,Agree,Agree
16967,01/25/2021,CO,387462,368854.0,18608.0,1177,69.0,5512,4808.0,704.0,7,0.0,01/26/2021 02:46:01 PM,Agree,Agree
16968,08/19/2020,ID,28696,26754.0,1942.0,370,47.0,291,264.0,27.0,9,0.0,08/20/2020 03:11:45 PM,Agree,Agree
16969,08/30/2020,MS,82950,79165.0,3785.0,921,201.0,2473,2319.0,154.0,46,8.0,08/31/2020 02:05:56 PM,Agree,Agree
16970,07/09/2020,CA,296499,,,7031,0.0,6711,,,149,0.0,07/10/2020 03:35:06 PM,Not agree,Not agree
16971,03/04/2020,WV,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree
16972,10/24/2020,NV,94812,,,1146,0.0,1743,,,5,0.0,10/25/2020 01:45:35 PM,,
16973,06/11/2020,AR,10816,,,448,0.0,171,,,6,0.0,06/12/2020 02:17:59 PM,Not agree,Not agree
16974,08/15/2020,OR,23018,21887.0,1131.0,405,1131.0,386,378.0,8.0,1,8.0,08/16/2020 02:57:14 PM,Agree,Agree
16975,08/29/2020,ID,31677,29374.0,2303.0,293,7.0,358,324.0,34.0,5,0.0,08/30/2020 02:49:52 PM,Agree,Agree
16976,08/20/2020,OR,24165,22941.0,1224.0,295,0.0,412,403.0,9.0,4,0.0,08/21/2020 02:27:34 PM,Agree,Agree
16977,04/06/2020,ID,1170,,,69,,13,,,3,,04/05/2020 04:22:39 PM,Agree,Agree
16978,11/03/2020,CT,74843,70746.0,4097.0,985,65.0,4634,3725.0,909.0,7,0.0,11/04/2020 03:03:00 PM,Agree,Agree
16979,05/07/2020,MD,30485,,,2322,0.0,1560,1453.0,107.0,123,8.0,05/08/2020 09:26:08 PM,,Agree
16980,01/19/2021,OK,365034,288039.0,76995.0,1975,662.0,3095,2833.0,262.0,48,6.0,01/20/2021 02:44:03 PM,Agree,Agree
16981,09/14/2020,MD,117245,,,599,0.0,3849,3706.0,143.0,10,0.0,09/15/2020 02:03:59 PM,,Agree
16982,02/29/2020,SC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
16983,04/04/2020,NYC,60850,,,4561,,2254,,,387,,04/03/2020 04:22:39 PM,Agree,Agree
16984,08/21/2020,OR,24421,24421.0,0.0,256,-1224.0,414,414.0,0.0,2,-9.0,08/22/2020 02:21:09 PM,Agree,Agree
16985,01/25/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
16986,09/02/2020,OH,125767,119157.0,6610.0,1157,48.0,4176,3890.0,286.0,11,0.0,09/03/2020 02:18:16 PM,Agree,Agree
16987,01/07/2021,ND,94438,90999.0,3439.0,282,24.0,1352,,,11,0.0,01/08/2021 03:56:01 PM,Agree,Not agree
16988,12/31/2020,KY,265262,213256.0,52006.0,0,0.0,2623,2446.0,177.0,0,0.0,01/01/2021 02:49:07 PM,Agree,Agree
16989,11/13/2020,LA,201981,,,3450,654.0,6121,5885.0,236.0,24,2.0,11/14/2020 02:44:40 PM,Not agree,Agree
16990,09/14/2020,PR,38172,18206.0,19966.0,422,193.0,551,385.0,166.0,9,0.0,09/15/2020 02:03:59 PM,Agree,Agree
16991,01/30/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
16992,05/21/2020,LA,36627,,,1188,0.0,2629,2506.0,123.0,21,0.0,05/22/2020 03:31:45 PM,Not agree,Agree
16993,05/04/2020,ND,1225,1225.0,0.0,34,0.0,25,,,0,0.0,05/05/2020 05:25:08 PM,Agree,Not agree
16994,07/26/2020,AL,79294,77351.0,1943.0,1164,127.0,1473,1428.0,45.0,17,2.0,07/27/2020 02:16:42 PM,Agree,Agree
16995,10/08/2020,IL,313439,310700.0,2739.0,3059,0.0,9159,8910.0,249.0,32,0.0,10/09/2020 01:43:36 PM,Agree,Agree
16996,11/27/2020,MN,295001,,,5698,165.0,3535,3410.0,125.0,101,4.0,11/28/2020 02:46:47 PM,,Agree
16997,05/06/2020,CA,58815,,,2603,0.0,2412,,,95,0.0,05/07/2020 10:59:02 PM,Not agree,Not agree
16998,08/05/2020,MN,58640,,,861,0.0,1677,1636.0,41.0,7,0.0,08/06/2020 02:12:27 PM,,Agree
16999,05/15/2020,IN,26655,,,602,0.0,1691,1550.0,141.0,45,3.0,05/16/2020 03:46:44 PM,Not agree,Agree
17000,02/19/2020,TX,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
17001,08/10/2020,NM,22444,,,129,0.0,690,,,5,0.0,08/11/2020 02:16:27 PM,,Not agree
17002,04/03/2020,OK,988,,,109,,38,,,4,,04/03/2020 04:22:39 PM,Agree,Agree
17003,04/05/2020,VA,2878,,,471,,54,,,2,,04/04/2020 04:22:39 PM,Agree,Agree
17004,07/08/2020,LA,70151,,,1888,0.0,3339,3231.0,108.0,20,0.0,07/09/2020 03:14:15 PM,Not agree,Agree
17005,02/28/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
17006,12/15/2020,OH,579357,529508.0,49849.0,8755,1714.0,7654,7054.0,600.0,103,21.0,12/16/2020 02:28:57 PM,Agree,Agree
17007,11/06/2020,AR,119230,,,1870,424.0,2056,,,19,4.0,11/07/2020 02:45:17 PM,Not agree,Not agree
17008,02/07/2020,NM,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,Not agree
17009,09/04/2020,AZ,204681,202895.0,1786.0,728,16.0,5171,4897.0,274.0,41,5.0,09/05/2020 02:09:45 PM,Agree,Agree
17010,04/02/2020,NE,255,,,41,,5,,,1,,04/01/2020 04:22:39 PM,Not agree,Not agree
17011,06/14/2020,WI,25295,22758.0,2537.0,264,24.0,698,692.0,6.0,1,0.0,06/15/2020 02:33:03 PM,Agree,Agree
17012,01/07/2021,MS,233665,155149.0,78516.0,2175,1370.0,5101,3955.0,1146.0,40,23.0,01/08/2021 03:56:01 PM,Agree,Agree
17013,07/27/2020,ID,18694,17565.0,1129.0,517,38.0,152,130.0,22.0,6,1.0,07/28/2020 02:21:07 PM,Agree,Agree
17014,08/25/2020,WI,76306,71492.0,4814.0,687,49.0,1102,1094.0,8.0,13,0.0,08/26/2020 01:51:40 PM,Agree,Agree
17015,01/25/2021,WY,51022,43559.0,7463.0,124,8.0,571,571.0,0.0,0,0.0,01/26/2021 02:46:01 PM,Agree,Agree
17016,09/08/2020,MI,118902,107812.0,11090.0,499,58.0,6811,6539.0,272.0,1,0.0,09/09/2020 01:47:50 PM,Agree,Agree
17017,07/19/2020,WI,45948,42315.0,3633.0,849,19.0,851,844.0,7.0,1,0.0,07/20/2020 02:35:44 PM,Agree,Agree
17018,01/25/2021,IL,1104763,1104763.0,0.0,2944,0.0,20744,18798.0,1946.0,64,16.0,01/26/2021 02:46:01 PM,Agree,Agree
17019,06/25/2020,WI,29105,26227.0,2878.0,512,48.0,773,766.0,7.0,9,0.0,06/26/2020 07:18:27 PM,Agree,Agree
